,user_id,book_id,is_read,rating,is_reviewed
113829,364251,3304,1,5,0
113846,364343,588776,1,5,1
113847,364343,47774,1,5,1
113848,364343,137964,1,5,1
113849,364346,19476,1,4,0
113850,364346,5454,1,4,0
113858,364383,52489,1,5,0
113859,364383,49746,1,5,0
113860,364383,26092,1,5,1
113863,364429,12523,1,4,0
113864,364429,14566,1,4,0
113873,364471,615947,1,4,0
113874,364471,93727,1,5,0
113875,364471,49750,1,5,0
113878,364484,37731,1,4,0
113879,364484,207043,1,4,0
113887,364527,397434,1,5,0
113888,364527,397433,1,4,0
113889,364529,17005,1,5,0
113890,364529,11784,1,4,0
113891,364529,19439,1,5,0
113892,364529,12125,1,4,0
113893,364531,87976,1,5,0
113894,364531,22192,1,4,0
113898,364546,24769,1,5,0
113899,364546,24768,1,5,0
113904,364569,13152,1,4,0
113905,364569,19065,1,5,0
113910,364596,79642,1,4,1
113911,364596,264540,1,4,0
113912,364599,59264,1,5,0
113913,364599,22192,1,5,0
113914,364606,11784,1,4,0
113915,364606,10943,1,4,0
113916,364606,60510,1,4,0
113919,364627,24094,1,4,0
113920,364627,22192,1,5,1
113925,364643,106081,1,5,0
113926,364643,5454,1,5,1
113936,364695,42798,1,4,0
113937,364695,42802,1,4,0
113938,364695,635212,1,4,0
113939,364695,241976,1,4,0
113945,364726,635212,1,5,0
113946,364726,37240,1,4,0
113951,364766,19476,1,4,0
113952,364766,293414,1,5,1
113953,364771,51428,1,5,0
113954,364771,183626,1,4,0
113961,364809,93727,1,5,0
113962,364809,424107,1,4,0
113963,364813,191983,1,4,0
113964,364813,71864,1,4,0
113967,364826,359410,1,5,0
113968,364826,89806,1,5,1
113972,364839,152104,1,4,1
113973,364839,181426,1,5,1
113974,364839,82774,1,5,1
113975,364839,853369,1,5,1
113976,364840,333547,1,4,0
113977,364840,14566,1,5,0
113979,364856,19065,1,5,0
113980,364856,278264,1,4,0
113983,364865,105648,1,5,1
113984,364865,19474,1,5,0
113985,364869,781139,1,5,1
113986,364869,556869,1,4,0
113987,364869,556873,1,4,1
113989,364878,2917,1,5,0
113990,364878,403648,1,5,0
113991,364878,293975,1,5,0
113992,364878,293973,1,5,0
113993,364878,293724,1,4,0
113994,364885,103983,1,4,0
113995,364885,82768,1,4,0
114003,364931,420135,1,5,0
114004,364931,153780,1,4,0
114005,364931,153779,1,4,0
114010,364949,89795,1,5,0
114011,364949,84028,1,4,0
114012,364949,22232,1,5,0
114016,364971,218827,1,4,0
114017,364971,12523,1,5,0
114018,364971,11784,1,5,0
114019,364971,112693,1,4,1
114020,364971,10570,1,5,1
114022,364996,416222,1,4,0
114023,364996,47893,1,5,0
114026,365014,105648,1,4,0
114027,365014,4717,1,4,0
114028,365014,24881,1,4,0
114029,365014,333918,1,5,0
114033,365041,3402,1,5,0
114034,365041,19065,1,5,0
114035,365041,49746,1,5,0
114044,365075,22232,1,4,0
114045,365075,71009,1,4,0
114048,365085,19065,1,5,0
114049,365085,54356,1,5,0
114050,365089,22232,1,4,0
114051,365089,182600,1,4,0
114052,365099,127421,1,5,0
114053,365099,127442,1,5,0
114054,365099,127416,1,5,0
114055,365099,127420,1,4,0
114066,365148,22232,1,5,0
114067,365148,22192,1,5,0
114076,365192,127426,1,5,0
114077,365192,127425,1,4,0
114078,365198,5454,1,5,1
114079,365198,5452,1,4,0
114081,365203,106081,1,4,0
114082,365203,22232,1,4,0
114087,365237,19476,1,5,0
114088,365237,3304,1,5,0
114095,365274,116428,1,4,0
114096,365274,14560,1,5,1
114100,365295,66898,1,5,0
114101,365295,1011455,1,5,1
114102,365297,46260,1,4,0
114103,365297,19476,1,4,0
114104,365299,19452,1,5,0
114105,365299,397189,1,5,0
114108,365311,71009,1,5,0
114109,365311,2917,1,5,0
114110,365311,51428,1,4,0
114118,365346,93731,1,5,0
114119,365346,14560,1,4,0
114123,365357,39635,1,4,0
114124,365357,39785,1,5,0
114125,365357,39784,1,5,0
114129,365386,105648,1,4,0
114130,365386,112631,1,5,0
114131,365402,43460,1,5,0
114132,365402,44175,1,5,0
114133,365402,44325,1,5,0
114139,365427,23221,1,5,0
114140,365427,23228,1,5,0
114141,365430,14560,1,4,0
114142,365430,26092,1,4,0
114144,365440,2917,1,5,0
114145,365440,105648,1,4,0
114149,365462,22192,1,5,0
114150,365462,49746,1,4,0
114151,365462,328863,1,4,0
114153,365466,66929,1,4,0
114154,365466,1914976,1,5,1
114157,365483,54390,1,5,0
114158,365483,54356,1,5,0
114159,365483,105648,1,5,0
114160,365483,76185,1,4,0
114161,365493,37489,1,5,1
114162,365493,79642,1,5,1
114164,365503,345522,1,4,0
114165,365503,47887,1,4,0
114170,365540,22237,1,5,0
114171,365540,19439,1,4,0
114172,365540,22232,1,4,0
114173,365544,210694,1,5,0
114174,365544,49750,1,5,1
114175,365544,89806,1,5,0
114184,365607,164726,1,4,0
114185,365607,164722,1,4,0
114194,365668,96068,1,5,0
114195,365668,10570,1,5,0
114197,365683,12125,1,5,0
114198,365683,12523,1,4,0
114199,365683,11784,1,5,0
114200,365683,8967,1,5,0
114201,365683,8960,1,5,0
114210,365720,307807,1,4,0
114211,365720,22192,1,5,1
114212,365720,163919,1,5,0
114214,365745,17005,1,5,0
114215,365745,17020,1,5,0
114222,365794,264540,1,4,0
114223,365794,19476,1,4,0
114229,365815,118768,1,5,0
114230,365815,52489,1,4,0
114232,365821,48978,1,5,0
114233,365821,14566,1,4,0
114235,365833,13152,1,5,0
114236,365833,176534,1,4,0
114241,365863,278794,1,5,0
114242,365863,367349,1,5,0
114249,365934,420135,1,4,0
114250,365934,24881,1,4,0
114251,365934,264540,1,5,0
114254,365940,39636,1,4,0
114255,365940,39639,1,4,0
114256,365940,39638,1,5,0
114257,365940,39637,1,4,0
114258,365940,14358,1,5,0
114259,365940,22232,1,4,0
114260,365941,38517,1,4,0
114261,365941,44881,1,4,0
114262,365941,19476,1,5,0
114263,365941,19439,1,4,1
114264,365951,23230,1,4,0
114265,365951,23229,1,4,0
114266,365951,23228,1,4,0
114267,365951,23221,1,4,0
114268,365951,23225,1,4,0
114271,365963,93729,1,4,0
114272,365963,93779,1,4,0
114273,365963,1137328,1,4,0
114275,365981,680273,1,5,1
114276,365981,176663,1,5,0
114277,365981,3304,1,5,0
114280,365990,176283,1,5,1
114281,365990,176474,1,4,1
114288,366019,110023,1,4,0
114289,366019,44881,1,5,0
114290,366019,65954,1,5,0
114292,366023,86193,1,5,1
114293,366023,2089879,1,5,1
114295,366030,42802,1,4,0
114296,366030,19066,1,4,0
114298,366040,19065,1,5,0
114299,366040,24769,1,5,0
114302,366062,264337,1,4,1
114303,366062,82614,1,4,0
114304,366062,13083,1,4,0
114307,366112,157650,1,5,0
114308,366112,74769,1,4,0
114309,366112,128091,1,4,0
114310,366112,22232,1,4,0
114314,366127,14566,1,5,0
114315,366127,94072,1,4,0
114320,366152,39640,1,5,0
114321,366152,39639,1,4,0
114322,366152,39637,1,4,0
114323,366152,39638,1,4,0
114324,366152,39635,1,4,0
114330,366183,48775,1,5,0
114331,366183,38980,1,4,1
114333,366188,24768,1,5,0
114334,366188,208159,1,5,0
114335,366188,93727,1,5,0
114336,366188,19065,1,4,0
114337,366188,89796,1,4,0
114340,366195,39637,1,4,0
114341,366195,39640,1,5,0
114342,366195,39636,1,4,0
114343,366195,39639,1,5,0
114344,366195,39638,1,5,0
114346,366222,220030,1,4,0
114347,366222,412402,1,4,0
114348,366222,44881,1,4,0
114349,366222,412275,1,5,0
114350,366222,601389,1,5,1
114354,366234,19065,1,4,0
114355,366234,26092,1,4,0
114357,366246,17005,1,4,0
114358,366246,17020,1,4,0
114359,366246,19065,1,4,0
114360,366259,8137,1,5,0
114361,366259,93746,1,4,0
114364,366266,4717,1,4,0
114365,366266,1414861,1,4,0
114366,366269,13648,1,5,0
114367,366269,39637,1,5,0
114368,366269,39638,1,5,0
114369,366269,39636,1,5,0
114370,366269,39639,1,5,0
114371,366269,39640,1,5,0
114372,366269,176588,1,5,0
114375,366282,95914,1,5,0
114376,366282,10570,1,5,0
114384,366325,5454,1,4,0
114385,366325,3304,1,5,0
114396,366380,24424,1,5,0
114397,366380,19065,1,5,0
114398,366390,270404,1,4,0
114399,366390,19452,1,4,0
114400,366392,128091,1,4,0
114401,366392,127426,1,4,0
114402,366392,127425,1,4,0
114404,366407,38539,1,4,1
114405,366407,44881,1,4,0
114406,366407,357597,1,4,0
114407,366407,774631,1,4,1
114408,366407,14566,1,4,0
114409,366407,207043,1,4,0
114410,366407,596963,1,4,1
114411,366407,444337,1,5,0
114412,366407,37731,1,4,0
114413,366407,42802,1,4,0
114414,366409,24424,1,5,0
114415,366409,13152,1,4,0
114416,366411,19065,1,5,0
114417,366411,105648,1,5,0
114418,366411,93727,1,4,0
114419,366427,13376,1,5,0
114420,366427,89796,1,5,0
114421,366427,176473,1,4,0
114422,366430,49746,1,4,0
114423,366430,19065,1,4,0
114424,366430,17020,1,4,0
114427,366451,220030,1,5,0
114428,366451,176346,1,5,0
114432,366463,233627,1,4,0
114433,366463,112693,1,4,0
114446,366539,287861,1,4,0
114447,366539,1387071,1,5,1
114448,366539,688191,1,4,1
114466,366644,523077,1,4,0
114467,366644,17005,1,4,0
114468,366644,19439,1,4,0
114473,366667,24424,1,4,0
114474,366667,24769,1,5,0
114475,366667,24768,1,5,0
114479,366701,301034,1,4,0
114480,366701,19452,1,4,0
114483,366712,19439,1,4,1
114484,366712,14566,1,4,1
114492,366749,17020,1,4,0
114493,366749,17005,1,4,0
114495,366757,13083,1,4,0
114496,366757,71865,1,4,1
114499,366764,13152,1,4,0
114500,366764,128091,1,4,0
114501,366766,19065,1,4,0
114502,366766,14560,1,5,0
114507,366782,22192,1,4,0
114508,366782,22232,1,4,0
114511,366792,19474,1,5,0
114512,366792,3304,1,5,0
114514,366795,87573,1,5,0
114515,366795,46260,1,5,0
114517,366808,10431,1,5,1
114518,366808,10570,1,4,1
114519,366808,8951,1,4,1
114520,366808,197916,1,5,1
114521,366813,42802,1,4,0
114522,366813,42798,1,4,0
114532,366839,829345,1,4,1
114533,366839,38517,1,5,1
114534,366839,578871,1,4,1
114535,366839,123448,1,5,1
114536,366839,2149388,1,5,1
114538,366851,26764,1,5,1
114539,366851,220030,1,4,0
114540,366851,397462,1,5,0
114545,366868,24769,1,5,0
114546,366868,71869,1,4,0
114547,366870,48775,1,4,0
114548,366870,393094,1,5,0
114549,366870,127422,1,5,0
114550,366870,127416,1,4,0
114554,366892,44325,1,4,0
114555,366892,44175,1,4,0
114556,366892,43595,1,4,0
114557,366892,124776,1,4,0
114558,366896,170529,1,4,0
114559,366896,1489806,1,5,0
114564,366949,115722,1,4,0
114565,366949,48816,1,4,0
114571,366971,19065,1,4,0
114572,366971,17020,1,5,0
114573,366971,17005,1,5,0
114574,366971,13152,1,5,0
114580,367001,84028,1,4,0
114581,367001,13835,1,4,0
114582,367004,24431,1,4,1
114583,367004,24424,1,5,0
114584,367008,303341,1,4,0
114585,367008,359410,1,4,0
114592,367030,118768,1,4,0
114593,367030,14560,1,4,0
114610,367132,5454,1,4,0
114611,367132,5452,1,4,0
114613,367144,105648,1,5,0
114614,367144,19476,1,4,0
114616,367153,71009,1,5,1
114617,367153,19065,1,5,0
114619,367158,412151,1,5,0
114620,367158,412128,1,5,0
114621,367159,94063,1,5,0
114622,367159,17020,1,5,0
114623,367159,85967,1,4,0
114625,367163,182600,1,4,0
114626,367163,182599,1,4,0
114640,367208,47626,1,4,0
114641,367208,42798,1,5,0
114645,367240,8137,1,5,0
114646,367240,13152,1,5,0
114647,367240,93727,1,5,0
114655,367290,49746,1,4,0
114656,367290,66899,1,4,0
114657,367290,675614,1,4,0
114662,367304,827988,1,5,0
114663,367304,211604,1,5,1
114664,367304,1713820,1,4,0
114665,367304,133839,1,5,0
114666,367313,13152,1,4,0
114667,367313,22232,1,5,0
114668,367327,22192,1,5,0
114669,367327,22232,1,5,0
114670,367327,127415,1,4,0
114673,367335,38517,1,4,0
114674,367335,19439,1,4,0
114675,367339,88523,1,4,0
114676,367339,37241,1,4,0
114679,367359,46262,1,4,0
114680,367359,181426,1,4,1
114681,367362,700179,1,5,0
114682,367362,285951,1,5,0
114683,367362,293476,1,5,0
114685,367370,13152,1,5,0
114686,367370,199687,1,4,0
114687,367372,279679,1,5,0
114688,367372,88523,1,4,0
114689,367374,10431,1,4,0
114690,367374,10050,1,4,0
114694,367396,412253,1,4,1
114695,367396,13152,1,5,1
114696,367401,199781,1,5,1
114697,367401,87432,1,4,0
114698,367404,210694,1,4,0
114699,367404,44175,1,5,0
114700,367404,43076,1,4,0
114701,367404,208493,1,5,0
114706,367426,412176,1,5,0
114707,367426,10431,1,4,0
114708,367426,44881,1,4,0
114709,367429,10570,1,4,0
114710,367429,112693,1,4,0
114711,367437,127426,1,4,0
114712,367437,127425,1,5,0
114714,367443,176343,1,5,0
114715,367443,15678,1,5,0
114717,367453,196549,1,5,1
114718,367453,89806,1,5,1
114724,367480,568637,1,5,0
114725,367480,44881,1,4,0
114726,367480,12523,1,4,0
114727,367480,207498,1,4,0
114732,367503,58350,1,5,1
114733,367503,3402,1,4,0
114737,367517,112693,1,4,0
114738,367517,8960,1,4,0
114739,367517,118041,1,5,0
114740,367517,8949,1,4,0
114741,367518,2917,1,5,0
114742,367518,3304,1,5,0
114748,367564,394724,1,5,1
114749,367564,394726,1,4,1
114750,367564,5452,1,4,1
114751,367564,264540,1,5,0
114758,367604,10570,1,5,0
114759,367604,8967,1,5,0
114760,367604,137970,1,5,0
114764,367612,394726,1,4,1
114765,367612,394724,1,5,1
114777,367683,24769,1,5,0
114778,367683,24768,1,5,0
114784,367714,393094,1,5,0
114785,367714,127421,1,5,0
114786,367731,41659,1,4,0
114787,367731,19065,1,5,0
114800,367790,19452,1,4,1
114801,367790,46260,1,4,0
114807,367826,263171,1,4,0
114808,367826,112631,1,5,0
114809,367840,475387,1,4,1
114810,367840,38517,1,4,1
114811,367840,157080,1,5,1
114818,367870,22232,1,4,0
114819,367870,22192,1,4,0
114821,367890,47626,1,4,1
114822,367890,105648,1,5,1
114823,367890,94064,1,4,1
114824,367890,991,1,4,1
114827,367904,14566,1,5,0
114828,367904,58890,1,4,0
114838,367976,37751,1,4,0
114839,367976,176663,1,4,0
114840,367977,19439,1,4,1
114841,367977,157066,1,4,1
114842,367977,181431,1,5,1
114844,367979,94319,1,4,0
114845,367979,19065,1,4,0
114846,367979,12125,1,4,0
114847,367979,44881,1,5,0
114848,367979,3304,1,4,0
114850,368003,39636,1,4,0
114851,368003,39640,1,4,0
114852,368003,39638,1,4,0
114853,368003,39639,1,4,0
114854,368003,39637,1,4,0
114856,368018,26092,1,4,0
114857,368018,181426,1,4,0
114859,368039,19065,1,4,0
114860,368039,87976,1,4,0
114866,368064,991,1,4,0
114867,368064,501854,1,4,0
114869,368068,22232,1,4,0
114870,368068,48417,1,4,0
114878,368109,548609,1,4,0
114879,368109,8960,1,4,0
114880,368109,10570,1,4,0
114881,368109,412182,1,4,0
114883,368111,24424,1,5,0
114884,368111,82780,1,4,0
114889,368147,14566,1,4,0
114890,368147,264540,1,4,0
114891,368147,37240,1,4,0
114894,368159,74769,1,5,0
114895,368159,22232,1,4,0
114901,368169,43595,1,4,0
114902,368169,43529,1,4,0
114903,368169,124740,1,5,0
114904,368170,24769,1,5,0
114905,368170,24768,1,5,0
114908,368193,89803,1,4,1
114909,368193,47626,1,5,1
114910,368201,2917,1,4,0
114911,368201,19476,1,5,0
114917,368226,76185,1,5,0
114918,368226,359410,1,5,0
114920,368229,334865,1,5,0
114921,368229,19065,1,5,0
114926,368254,13829,1,4,0
114927,368254,917645,1,5,0
114932,368275,39640,1,4,0
114933,368275,39638,1,4,0
114934,368275,39637,1,4,0
114935,368275,39639,1,4,0
114940,368287,19065,1,5,0
114941,368287,30331,1,5,0
114942,368287,107931,1,5,0
114948,368305,48417,1,4,0
114949,368305,26092,1,4,0
114950,368305,13376,1,5,0
114951,368306,5454,1,5,1
114952,368306,19476,1,4,1
114953,368306,412176,1,5,0
114954,368306,19439,1,4,1
114960,368325,11784,1,5,0
114961,368325,183626,1,4,0
114965,368334,5454,1,5,1
114966,368334,3304,1,5,1
114969,368353,12125,1,5,0
114970,368353,26764,1,5,1
114971,368353,253106,1,5,0
114975,368371,553527,1,4,0
114976,368371,553526,1,4,0
114983,368404,22232,1,4,0
114984,368404,248925,1,4,0
114985,368407,649152,1,5,0
114986,368407,649153,1,5,0
114989,368431,13152,1,4,0
114990,368431,128084,1,4,0
114992,368438,253106,1,4,0
114993,368438,95914,1,4,1
114994,368438,10570,1,4,0
114995,368438,19474,1,5,0
114996,368438,87226,1,4,0
114998,368446,232677,1,5,0
114999,368446,124740,1,5,0
115000,368447,22237,1,5,0
115001,368447,22192,1,5,1
115006,368469,39639,1,4,0
115007,368469,39636,1,4,0
115012,368489,47754,1,5,0
115013,368489,53072,1,5,0
115018,368499,19065,1,5,0
115019,368499,303301,1,4,0
115028,368540,24768,1,4,0
115029,368540,93727,1,5,1
115030,368543,17020,1,4,0
115031,368543,17005,1,4,0
115036,368571,58350,1,4,0
115037,368571,449860,1,4,0
115038,368571,191983,1,4,0
115040,368593,137970,1,4,0
115041,368593,10570,1,4,0
115042,368593,48978,1,5,0
115051,368634,412401,1,5,0
115052,368634,412201,1,4,0
115054,368655,93732,1,4,0
115055,368655,93773,1,4,0
115056,368658,19065,1,5,0
115057,368658,19066,1,4,0
115064,368695,52489,1,4,0
115065,368695,575273,1,5,0
115068,368719,13152,1,4,0
115069,368719,49750,1,4,0
115071,368722,13083,1,4,0
115072,368722,71865,1,4,0
115073,368722,107928,1,4,0
115074,368722,49746,1,5,0
115082,368786,49746,1,4,0
115083,368786,19065,1,4,1
115084,368800,24424,1,4,0
115085,368800,14566,1,4,0
115092,368822,412180,1,4,0
115093,368822,412211,1,5,0
115097,368849,13152,1,5,0
115098,368849,58350,1,4,0
115102,368868,13648,1,4,0
115103,368868,39639,1,4,0
115104,368868,39640,1,4,0
115105,368868,39636,1,4,0
115106,368868,39638,1,4,0
115107,368868,39637,1,4,0
115108,368868,39635,1,4,0
115112,368887,48978,1,5,1
115113,368887,38517,1,4,0
115114,368887,12125,1,4,0
115120,368917,82783,1,4,0
115121,368917,13152,1,4,0
115136,369022,12934,1,5,1
115137,369022,157047,1,5,0
115140,369041,630274,1,4,0
115141,369041,393715,1,5,0
115142,369041,381489,1,4,0
115143,369041,79642,1,4,1
115144,369047,47626,1,5,0
115145,369047,79642,1,4,0
115147,369057,39640,1,4,0
115148,369057,39639,1,5,0
115149,369057,39637,1,5,0
115150,369057,39636,1,4,0
115151,369066,126059,1,5,0
115152,369066,512679,1,5,0
115155,369079,264110,1,4,0
115156,369079,625859,1,5,0
115162,369111,675614,1,5,0
115163,369111,19452,1,5,1
115167,369128,303354,1,4,0
115168,369128,26092,1,4,1
115169,369128,14566,1,5,1
115173,369154,48722,1,5,0
115174,369154,363452,1,4,0
115175,369154,42802,1,4,0
115176,369154,42798,1,5,1
115186,369187,128091,1,5,0
115187,369187,71869,1,5,0
115188,369189,3304,1,4,1
115189,369189,19476,1,4,1
115195,369220,176474,1,4,0
115196,369220,176473,1,5,0
115198,369227,58939,1,4,0
115199,369227,112631,1,4,0
115207,369274,13152,1,4,0
115208,369274,128091,1,4,0
115209,369274,127442,1,5,0
115210,369277,24431,1,4,1
115211,369277,14566,1,4,1
115212,369278,46777,1,4,1
115213,369278,22232,1,4,1
115240,369379,19062,1,4,1
115241,369379,84076,1,4,1
115245,369404,3304,1,5,1
115246,369404,19476,1,4,0
115251,369465,58350,1,4,0
115252,369465,127574,1,4,0
115253,369468,24424,1,4,0
115254,369468,8137,1,4,0
115269,369556,17020,1,4,0
115270,369556,17005,1,4,0
115277,369583,24424,1,4,0
115278,369583,14566,1,4,0
115284,369630,106081,1,4,0
115285,369630,19452,1,4,0
115286,369630,71869,1,5,0
115294,369670,23221,1,5,0
115295,369670,24885,1,5,0
115298,369712,24424,1,4,0
115299,369712,26092,1,4,0
115305,369771,12125,1,5,0
115306,369771,568637,1,5,0
115307,369771,412176,1,5,0
115308,369771,48978,1,5,0
115309,369771,11784,1,4,0
115310,369771,10570,1,5,0
115311,369771,8967,1,5,0
115312,369771,137998,1,5,0
115315,369786,19065,1,4,0
115316,369786,22232,1,4,0
115325,369819,44175,1,4,0
115326,369819,44325,1,4,0
115329,369865,87976,1,5,0
115330,369865,4717,1,4,0
115339,369920,19065,1,5,0
115340,369920,17020,1,4,0
115343,369936,19476,1,4,0
115344,369936,3304,1,4,0
115346,369941,19065,1,5,0
115347,369941,24768,1,4,0
115348,369941,19452,1,5,0
115349,369941,14566,1,4,0
115351,369946,26764,1,4,0
115352,369946,137998,1,5,1
115361,370002,39640,1,4,0
115362,370002,39636,1,4,0
115363,370002,39639,1,4,0
115364,370002,39638,1,4,0
115365,370002,39637,1,4,0
115366,370002,39635,1,4,0
115368,370009,3304,1,5,0
115369,370009,14566,1,4,0
115370,370018,220030,1,5,0
115371,370018,47774,1,4,0
115372,370018,89806,1,4,0
115373,370019,87976,1,5,0
115374,370019,19065,1,5,0
115375,370019,205638,1,4,0
115376,370019,14566,1,4,0
115381,370043,17020,1,4,0
115382,370043,17005,1,4,0
115383,370044,105648,1,5,0
115384,370044,88523,1,5,0
115385,370044,264540,1,5,0
115386,370047,93773,1,5,0
115387,370047,93732,1,5,0
115389,370054,12523,1,4,0
115390,370054,44881,1,4,0
115404,370106,48978,1,5,0
115405,370106,65065,1,5,0
115406,370106,271086,1,5,0
115407,370106,232670,1,5,0
115408,370117,89795,1,5,0
115409,370117,38539,1,5,0
115410,370117,1013388,1,5,1
115411,370117,14566,1,4,1
115414,370130,37240,1,4,1
115415,370130,3304,1,4,1
115416,370132,10570,1,5,0
115417,370132,8967,1,5,0
115418,370144,176346,1,4,0
115419,370144,51428,1,5,0
115420,370144,10570,1,4,0
115424,370184,12523,1,4,0
115425,370184,437514,1,4,0
115426,370184,39784,1,5,0
115427,370184,44881,1,5,0
115428,370184,38517,1,4,0
115429,370184,39785,1,4,0
115432,370189,176287,1,4,0
115433,370189,26092,1,5,0
115435,370195,675614,1,4,0
115436,370195,1602024,1,4,1
115439,370214,106081,1,4,0
115440,370214,22237,1,4,0
115441,370214,22232,1,4,0
115443,370239,24885,1,5,0
115444,370239,24898,1,4,0
115450,370287,3304,1,4,0
115451,370287,19452,1,4,0
115453,370297,128084,1,4,0
115454,370297,22232,1,4,0
115455,370297,13083,1,4,0
115459,370322,91207,1,4,0
115460,370322,19065,1,5,0
115464,370347,22232,1,4,0
115465,370347,325563,1,4,0
115466,370347,911892,1,4,0
115467,370355,71869,1,4,0
115468,370355,13152,1,4,0
115475,370405,277241,1,4,0
115476,370405,19452,1,5,1
115478,370414,14560,1,5,0
115479,370414,26092,1,5,0
115480,370414,105648,1,4,0
115488,370459,3304,1,4,1
115489,370459,176663,1,4,0
115496,370495,128091,1,4,0
115497,370495,26092,1,4,0
115498,370495,264540,1,5,0
115503,370516,46777,1,4,0
115504,370516,14566,1,5,0
115507,370544,24431,1,4,1
115508,370544,38980,1,4,0
115509,370544,24424,1,5,1
115510,370551,24431,1,5,0
115511,370551,14566,1,5,0
115522,370628,39635,1,5,0
115523,370628,39640,1,5,0
115524,370628,39636,1,5,0
115525,370628,39639,1,5,0
115526,370628,13648,1,5,0
115527,370628,39638,1,5,0
115528,370628,39637,1,5,0
115531,370633,84076,1,4,0
115532,370633,431550,1,5,0
115533,370635,24424,1,5,0
115534,370635,19065,1,5,0
115536,370649,13152,1,4,0
115537,370649,22192,1,5,0
115544,370677,2917,1,5,0
115545,370677,544424,1,4,0
115548,370711,93743,1,5,0
115549,370711,13152,1,5,0
115550,370714,22192,1,4,0
115551,370714,19065,1,4,0
115557,370753,4717,1,5,0
115558,370753,58890,1,4,0
115565,370800,87976,1,4,0
115566,370800,84076,1,4,0
115569,370810,87976,1,4,0
115570,370810,22232,1,4,0
115571,370810,22237,1,4,0
115573,370818,3304,1,5,0
115574,370818,700179,1,4,0
115575,370818,19452,1,5,0
115579,370839,182600,1,5,0
115580,370839,182599,1,4,0
115583,370855,127416,1,5,1
115584,370855,199762,1,5,0
115585,370855,127426,1,5,1
115586,370855,93743,1,4,0
115587,370855,127415,1,4,1
115588,370855,127425,1,4,0
115589,370855,276546,1,4,0
115595,370899,282205,1,5,0
115596,370899,649514,1,4,0
115615,370988,22232,1,4,0
115616,370988,26212,1,4,0
115617,370988,71869,1,5,0
115624,371026,24424,1,4,0
115625,371026,17020,1,4,0
115626,371027,412201,1,4,0
115627,371027,412211,1,4,0
115630,371041,397432,1,4,0
115631,371041,527078,1,4,1
115632,371041,705727,1,4,1
115633,371041,44881,1,4,0
115634,371041,673509,1,4,0
115645,371092,12125,1,5,0
115646,371092,12523,1,4,0
115647,371092,112693,1,5,0
115648,371092,10570,1,5,1
115649,371092,95914,1,4,1
115650,371092,290400,1,4,0
115651,371092,137970,1,4,0
115652,371121,22232,1,5,0
115653,371121,22192,1,4,0
115655,371125,93742,1,5,1
115656,371125,13083,1,5,1
115658,371166,17020,1,4,0
115659,371166,17005,1,4,0
115664,371192,13152,1,5,0
115665,371192,17005,1,5,0
115666,371192,24424,1,5,0
115671,371231,24424,1,5,0
115672,371231,89796,1,4,0
115673,371231,378969,1,4,0
115674,371231,19065,1,5,0
115678,371264,14566,1,4,0
115679,371264,19476,1,4,0
115681,371274,22232,1,5,0
115682,371274,22192,1,4,0
115686,371294,85967,1,4,1
115687,371294,855650,1,4,1
115688,371294,646484,1,4,1
115689,371294,19065,1,5,0
115694,371319,5454,1,5,1
115695,371319,5452,1,5,1
115696,371333,19065,1,4,0
115697,371333,19439,1,5,0
115709,371373,5454,1,5,0
115710,371373,12934,1,5,0
115711,371390,47923,1,4,0
115712,371390,96068,1,4,0
115713,371397,19476,1,4,0
115714,371397,26092,1,4,0
115718,371418,271086,1,5,0
115719,371418,44353,1,5,0
115720,371418,110023,1,5,0
115726,371462,42802,1,4,0
115727,371462,54390,1,4,0
115728,371462,176561,1,4,0
115729,371462,14566,1,4,0
115730,371465,48978,1,4,0
115731,371465,44881,1,4,0
115732,371465,10570,1,5,1
115735,371474,14566,1,5,0
115736,371474,24424,1,4,0
115744,371528,47774,1,5,1
115745,371528,12930,1,4,1
115748,371535,22232,1,4,0
115749,371535,3304,1,4,0
115752,371564,293414,1,4,1
115753,371564,8951,1,4,0
115767,371626,11784,1,5,0
115768,371626,125707,1,4,0
115770,371640,87573,1,5,0
115771,371640,46260,1,5,0
115775,371662,49746,1,5,0
115776,371662,161991,1,5,0
115777,371662,8967,1,4,0
115779,371683,127421,1,4,0
115780,371683,330127,1,4,0
115784,371694,46262,1,5,0
115785,371694,293724,1,5,0
115788,371711,19065,1,4,0
115789,371711,22232,1,4,0
115790,371711,22192,1,4,0
115796,371766,93724,1,4,0
115797,371766,118768,1,5,0
115800,371778,137559,1,4,0
115801,371778,19066,1,4,0
115802,371778,22232,1,4,0
115803,371778,523077,1,5,1
115804,371778,49750,1,5,1
115806,371807,22232,1,4,0
115807,371807,770794,1,5,0
115811,371819,904958,1,4,0
115812,371819,959308,1,4,0
115813,371819,14560,1,5,0
115819,371847,91836,1,5,0
115820,371847,428036,1,4,1
115824,371857,39785,1,5,0
115825,371857,39784,1,4,0
115827,371884,48722,1,5,0
115828,371884,3304,1,4,0
115829,371893,176597,1,4,0
115830,371893,3304,1,5,0
115831,371893,124838,1,5,0
115832,371893,646110,1,4,0
115833,371902,94063,1,5,0
115834,371902,128091,1,5,0
115835,371902,333917,1,4,0
115836,371902,260062,1,4,0
115837,371906,13152,1,5,0
115838,371906,22192,1,4,0
115841,371922,47917,1,5,0
115842,371922,253106,1,5,0
